Entry	Entry name	Organism	Organism ID
A0A1E8B239	A0A1E8B239_BACMY	Bacillus mycoides	1405
A0A1Z3VLP8	A0A1Z3VLP8_CORJE	Corynebacterium jeikeium	38289
A0A1A3NMP2	A0A1A3NMP2_MYCAS	Mycobacterium asiaticum	1790
A0A1S8G3G5	A0A1S8G3G5_BACMY	Bacillus mycoides	1405
A0A1H0L5C8	A0A1H0L5C8_9BURK	Acidovorax cattleyae	80868
I0QEK5	I0QEK5_STROR	Streptococcus oralis SK10	1095739
G9PQG1	G9PQG1_9ACTO	Actinomyces sp. oral taxon 849 str. F0330	653386
S9Q781	S9Q781_9RHOB	Litoreibacter arenae DSM 19593	1123360
A0A1I6J2M2	A0A1I6J2M2_9MICO	Agromyces sp. CF514	1881031
B7BDN4	B7BDN4_9BACT	Parabacteroides johnsonii DSM 18315	537006
A0A1Y6K0R8	A0A1Y6K0R8_9LACO	Lactobacillus zymae	267363
A0A1J5WW59	A0A1J5WW59_9BACI	Bacillus sp. FMQ74	1913579
R9HA60	R9HA60_BACT4	Bacteroides thetaiotaomicron dnLKV9	1235785
A0A1A3CXU1	A0A1A3CXU1_MYCAS	Mycobacterium asiaticum	1790
F9UKG6	F9UKG6_9MOLU	Mycoplasma columbinum SF7	1037410
A0A0E1NXK7	A0A0E1NXK7_YERPA	Yersinia pestis bv. Antiqua (strain Antiqua)	360102
E6SV73	E6SV73_BACT6	Bacteroides helcogenes (strain ATCC 35417 / DSM 20613 / JCM 6297 / P 36-108)	693979
A0A0Q4NZ16	A0A0Q4NZ16_9BURK	Duganella sp. Leaf61	1736227
M5SGM0	M5SGM0_9PLAN	Rhodopirellula europaea SH398	1263868
A0A2W1TTJ4	A0A2W1TTJ4_9MICO	Curtobacterium sp. MCLR17_039	2175624
A0A2V4ECS4	A0A2V4ECS4_LACHE	Lactobacillus helveticus (Lactobacillus suntoryeus)	1587
A0A2D6H4L5	A0A2D6H4L5_9SPHN	Blastomonas sp.	1909299
A0A2S3VL36	A0A2S3VL36_9PSED	Pseudomonas laurylsulfatovorans	1943631
A0A2T4VXN0	A0A2T4VXN0_9RHIZ	Candidatus Liberibacter europaeus	744859
E8KE09	E8KE09_9PAST	Actinobacillus ureae ATCC 25976	887324
T4V4H7	T4V4H7_PARBF	Paraclostridium bifermentans ATCC 19299	1233170
A0A1L3LIK4	A0A1L3LIK4_9RHIZ	Sinorhizobium americanum	194963
A0A0J9DMB0	A0A0J9DMB0_9RALS	Ralstonia sp. MD27	1676617
S6L341	S6L341_PSEST	Pseudomonas stutzeri B1SMN1	1212549
A0A2P9F7H5	A0A2P9F7H5_9ACTN	Streptomyces sp. MA5143a	2083010
C2S9S0	C2S9S0_BACCE	Bacillus cereus BDRD-ST26	526975
A0A1H8G2F5	A0A1H8G2F5_9MICO	Cryobacterium luteum	1424661
A0A1M5TGT9	A0A1M5TGT9_9FLAO	Chryseobacterium oranimense	421058
A0A0D9A876	A0A0D9A876_9PSED	Pseudomonas sp. ES3-33	1628833
H0QRH1	H0QRH1_ARTGO	Arthrobacter globiformis NBRC 12137	1077972
R8TGM8	R8TGM8_BACCE	Bacillus cereus VD184	1053242
A0A0N1KF49	A0A0N1KF49_9BACI	Geobacillus sp. BCO2	1547578
A0A083XY78	A0A083XY78_BIFLN	Bifidobacterium longum subsp. longum EK13	1457186
D6LGY9	D6LGY9_9FUSO	Fusobacterium periodonticum 1_1_41FAA	469621
V7L0C7	V7L0C7_MYCAV	Mycobacterium avium subsp. avium 10-9275	1391991
A0A1M7DSP4	A0A1M7DSP4_9BACT	Chitinophaga jiangningensis	1419482
A0A2G7GUG5	A0A2G7GUG5_9DEIO	Deinococcus sp. UR1	1704277
A0A0M0WXP9	A0A0M0WXP9_9BACI	Lysinibacillus sp. FJAT-14745	1704289
A0A252BWN2	A0A252BWN2_9PROT	Acetobacter okinawensis	1076594
A0A0S2G2C3	A0A0S2G2C3_9GAMM	Lysobacter gummosus	262324
A0A0W0SSQ0	A0A0W0SSQ0_9GAMM	Legionella brunensis	29422
X6DCG3	X6DCG3_9RHIZ	Mesorhizobium sp. LNHC252B00	1287252
U2QSN8	U2QSN8_9FUSO	Leptotrichia sp. oral taxon 215 str. W9775	1321779
X6FLV0	X6FLV0_9RHIZ	Mesorhizobium sp. L48C026A00	1287182
A0A1G0YCW6	A0A1G0YCW6_9BACT	Lentisphaerae bacterium GWF2_57_35	1798576
A0A1E4AHB8	A0A1E4AHB8_9FLAO	Chryseobacterium sp. SCN 40-13	1660093
L9P441	L9P441_ACIBA	Acinetobacter baumannii Naval-57	903927
A0A1I1MTC3	A0A1I1MTC3_9ACTN	Klenkia taihuensis	1225127
C2UK23	C2UK23_BACCE	Bacillus cereus Rock1-15	526982
A0A0G0BYL1	A0A0G0BYL1_9BACT	Candidatus Woesebacteria bacterium GW2011_GWB1_33_22	1618566
A0A1H7ZRQ6	A0A1H7ZRQ6_9PSED	Pseudomonas sp. NFACC41-3	1566194
A0A1V4EZ56	A0A1V4EZ56_9PSED	Pseudomonas sp. Ea RS28	1960919
A0A0L6TZ82	A0A0L6TZ82_9FIRM	Acetobacterium bakii	52689
A0A1V2SNW1	A0A1V2SNW1_9STRE	Streptococcus azizii	1579424
A0A257GUD1	A0A257GUD1_9RHOB	Pseudorhodobacter sp. PARRP1	2015560
A0A1N6PI48	A0A1N6PI48_9BRAD	Bosea sp. TND4EK4	1907408
N9LPW1	N9LPW1_9GAMM	Acinetobacter sp. ANC 3929	1217707
A0A1I1HHN1	A0A1I1HHN1_9LACT	Fructobacillus durionis	283737
A0A1M4W2B8	A0A1M4W2B8_9BACT	Aliifodinibius roseus	1194090
A0A0C2CGV6	A0A0C2CGV6_9BURK	Burkholderia sp. MR1	870478
A0A257X1U1	A0A257X1U1_9BACT	Chthoniobacter sp. 12-60-6	1970334
A0A1X1FD96	A0A1X1FD96_9LACO	Lactobacillus parabuchneri	152331
A0A0F7JS77	A0A0F7JS77_9DEIO	Deinococcus soli Cha et al. 2016	1309411
A0A1H4CCE9	A0A1H4CCE9_PRERU	Prevotella ruminicola (Bacteroides ruminicola)	839
N9MMF1	N9MMF1_9GAMM	Acinetobacter sp. CIP 53.82	1144671
A0A1M7UR73	A0A1M7UR73_9BRAD	Bradyrhizobium erythrophlei	1437360
A0A1M6VMS6	A0A1M6VMS6_PRERU	Prevotella ruminicola (Bacteroides ruminicola)	839
A0A2A6PID0	A0A2A6PID0_9RHIZ	Sinorhizobium sp. BJ1	2035455
R6A8F1	R6A8F1_9FIRM	Dialister sp. CAG:486	1262870
A0A1H4QK80	A0A1H4QK80_9BRAD	Bradyrhizobium erythrophlei	1437360
A0A1S1XF91	A0A1S1XF91_9XANT	Xanthomonas alfalfae	366650
A0A090Q0X4	A0A090Q0X4_9FLAO	Nonlabens sediminis	319236
A0A0Q4XEG9	A0A0Q4XEG9_9RHIZ	Methylobacterium sp. Leaf91	1736247
R5F394	R5F394_9CLOT	Clostridium bolteae CAG:59	1263064
I3C3N5	I3C3N5_9FLAO	Joostella marina DSM 19592	926559
A0A0A0N858	A0A0A0N858_STRRN	Streptomyces rapamycinicus (strain ATCC 29253 / DSM 41530 / NRRL 5491 / AYB-994) (Streptomyces hygroscopicus (strain ATCC 29253))	1343740
A0A1M5SYL5	A0A1M5SYL5_9BRAD	Bradyrhizobium erythrophlei	1437360
A0A263VYR1	A0A263VYR1_RAOPL	Raoultella planticola (Klebsiella planticola)	575
A0A1M7ZDW0	A0A1M7ZDW0_9RHIZ	Pseudoxanthobacter soli DSM 19599	1123029
A0A0F0H3D3	A0A0F0H3D3_NOCAE	Lechevalieria aerocolonigenes (Nocardia aerocolonigenes) (Saccharothrix aerocolonigenes)	68170
A0A1Z5II67	A0A1Z5II67_9LACO	Lactobacillus silagei JCM 19001	1302250
A0A211Z852	A0A211Z852_9PROT	Inquilinus limosus	171674
A0A1V2C3Q2	A0A1V2C3Q2_9FLAO	[Flexibacter] sp. ATCC 35103	1937528
A0A2S6GYS6	A0A2S6GYS6_9PSEU	Actinokineospora auranticolor	155976
A0A2U8VPT4	A0A2U8VPT4_9RHIZ	Methylobacterium sp. 17Sr1-43	2202828
A0A1H9QDU4	A0A1H9QDU4_9PSED	Pseudomonas sp. NFACC02	1566250
A0A149PUZ1	A0A149PUZ1_9BURK	Caballeronia megalochromosomata	1399969
A0A1M7G158	A0A1M7G158_PRERU	Prevotella ruminicola (Bacteroides ruminicola)	839
X6CH60	X6CH60_9RHIZ	Mesorhizobium sp. LNHC232B00	1287243
A0A1A5Y9V3	A0A1A5Y9V3_9BACL	Paenibacillus oryzae	1844972
A0A1D7XXP4	A0A1D7XXP4_9FLAO	Formosa sp. Hel1_33_131	1336794
A0A090Q756	A0A090Q756_9FLAO	Nonlabens sediminis	319236
A0A009HXI6	A0A009HXI6_ACIBA	Acinetobacter baumannii 1295743	1310613
A0A1C3Z6U4	A0A1C3Z6U4_9NEIS	Snodgrassella sp. R-53583	1798181
F4GHH7	F4GHH7_SPHCD	Sphaerochaeta coccoides (strain ATCC BAA-1237 / DSM 17374 / SPN1) (Spirochaeta coccoides)	760011
V9XLY2	V9XLY2_9NOCA	Rhodococcus pyridinivorans SB3094	1435356
A0A2K7VTB7	A0A2K7VTB7_RHOHA	Rhodococcus hoagii (Corynebacterium equii)	43767
A0A2I1ZN59	A0A2I1ZN59_9ENTR	Leclercia adecarboxylata	83655
A0A0R3BLB9	A0A0R3BLB9_9BRAD	Bradyrhizobium pachyrhizi	280333
A0A1F1N066	A0A1F1N066_9STRE	Streptococcus sp. HMSC072D03	1739381
E5X456	E5X456_9BACE	Bacteroides eggerthii 1_2_48FAA	665953
A0A1J5I8U9	A0A1J5I8U9_9BACT	Candidatus Shapirobacteria bacterium CG2_30_35_20	1805376
A0A1C3CZ90	A0A1C3CZ90_9GAMM	Acinetobacter celticus	1891224
M9GVP4	M9GVP4_ECOLX	Escherichia coli MP021561.2	1116136
A0A0D5MHF4	A0A0D5MHF4_LACHE	Lactobacillus helveticus (Lactobacillus suntoryeus)	1587
R6Y4F8	R6Y4F8_9FIRM	Firmicutes bacterium CAG:345	1263020
A0A2R5EU59	A0A2R5EU59_9BACL	Paenibacillus agaridevorans	171404
F9Y8B0	F9Y8B0_KETVW	Ketogulonicigenium vulgare (strain WSH-001)	759362
A0A1V0PTW5	A0A1V0PTW5_9RHOB	Rhodovulum sp. P5	1564506
A0A1E4A2X0	A0A1E4A2X0_9FLAO	Chryseobacterium sp. SCN 40-13	1660093
A0A2I6KFW7	A0A2I6KFW7_9ENTR	Enterobacter sp. Crenshaw	1977566
A0A2N7YVG1	A0A2N7YVG1_9PSED	Pseudomonas sp. GW704-F2	2070577
A0A1F7JWC3	A0A1F7JWC3_9BACT	Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_43_10	1802078
A0A101QXU9	A0A101QXU9_9ACTN	Streptomyces longwoodensis	68231
A0A100HPK2	A0A100HPK2_9RALS	Ralstonia sp. NT80	1218247
A0A2J9DXW1	A0A2J9DXW1_9GAMM	Psychrobacter sp. FDAARGOS_221	1975705
A0A2L0R0L2	A0A2L0R0L2_9MICC	Arthrobacter sp. PGP41	2079227
A0A212QW72	A0A212QW72_9PROT	Arboricoccus pini	1963835
A0A2U9PWY8	A0A2U9PWY8_MYCSE	Mycobacterium smegmatis (strain MKD8)	1214915
A0A140N3I9	A0A140N3I9_ECOBD	Escherichia coli (strain B / BL21-DE3)	469008
A0A0C2ES52	A0A0C2ES52_9PSED	Pseudomonas batumici	226910
A0A1H4JRT8	A0A1H4JRT8_9PSED	Pseudomonas saponiphila	556534
G0A457	G0A457_METMM	Methylomonas methanica (strain MC09)	857087
A0A124HRA1	A0A124HRA1_9ACTN	Streptomyces longwoodensis	68231
A0A0B4WWP3	A0A0B4WWP3_9RHIZ	Rhizobium gallicum bv. gallicum R602	1418105
A0A0H2UPY7	A0A0H2UPY7_STRPN	Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)	170187
A0A1F4ZXB6	A0A1F4ZXB6_9BACT	Candidatus Amesbacteria bacterium RIFOXYB1_FULL_47_9	1797266
A0A2T7T6F3	A0A2T7T6F3_9ACTN	Streptomyces scopuliridis RB72	1440053
A0A1Q4VJ03	A0A1Q4VJ03_9ACTN	Streptomyces sp. CB02923	1718985
A0A2U1S3I1	A0A2U1S3I1_9BACT	candidate division NC10 bacterium	2072417
W0RE67	W0RE67_9BACT	Gemmatirosa kalamazoonesis	861299
E4L9L1	E4L9L1_9FIRM	Dialister microaerophilus UPII 345-E	910314
A0A2T5GXH7	A0A2T5GXH7_9SPHN	Sphingomonas sp. PP-CE-3G-477	2135660
A0A2U1RNL7	A0A2U1RNL7_9BACT	candidate division NC10 bacterium	2072417
A0A0M6XLS7	A0A0M6XLS7_9RHOB	Jannaschia rubra	282197
A0A061M0Q6	A0A061M0Q6_9MICO	Leucobacter sp. UCD-THU	1292023
W0ZC76	W0ZC76_9MICO	Microbacterium sp. C448	1177594
A0A147HZA0	A0A147HZA0_9SPHN	Sphingomonas endophytica	869719
A0A085JPJ3	A0A085JPJ3_9GAMM	Tatumella ptyseos ATCC 33301	1005995
A0A2T0JGS1	A0A2T0JGS1_9ACTN	Actinoplanes italicus	113567
A0A1D9EG04	A0A1D9EG04_XANCG	Xanthomonas citri pv. glycines str. 8ra	1401257
I7QWS4	I7QWS4_STRCB	Streptococcus canis FSL Z3-227	482234
A0A256GPL2	A0A256GPL2_9RHIZ	Ochrobactrum lupini	255457
A0A0R3C6U1	A0A0R3C6U1_9BRAD	Bradyrhizobium pachyrhizi	280333
A0A1G1X092	A0A1G1X092_9BACT	Candidatus Andersenbacteria bacterium RIFCSPHIGHO2_12_FULL_45_11	1797281
V9XKS8	V9XKS8_9NOCA	Rhodococcus pyridinivorans SB3094	1435356
A0A1I3KQN9	A0A1I3KQN9_9BACL	Brevibacillus sp. OK042	1884381
M2A8S2	M2A8S2_9PLAN	Rhodopirellula europaea 6C	1263867
M2WGM0	M2WGM0_9MICC	Kocuria palustris PEL	1236550
K7SNG5	K7SNG5_9HELI	Candidatus Sulfuricurvum sp. RIFRC-1	1249480
N9BHP2	N9BHP2_ACIJO	Acinetobacter johnsonii ANC 3681	1217662
A0A1V3SJJ7	A0A1V3SJJ7_9BURK	Hydrogenophaga sp. A37	1945864
D9VZQ8	D9VZQ8_9ACTN	Streptomyces sp. C	253839
A0A074TKI3	A0A074TKI3_9RHOB	Thioclava dalianensis	1185766
A0A0N1A4U0	A0A0N1A4U0_9RHIZ	Rhizobium sp. AAP43	1523420
A0A1M5G2M5	A0A1M5G2M5_9FLAO	Leeuwenhoekiella marinoflava DSM 3653	1122159
A0A1F2MF95	A0A1F2MF95_9ENTR	Klebsiella sp. HMSC16C06	1581110
D8P9Y9	D8P9Y9_9BACT	Nitrospira defluvii	330214
A0A2H0N2E6	A0A2H0N2E6_9BACT	Candidatus Magasanikbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_43_7	1974654
A0A1V3DPT1	A0A1V3DPT1_CORJE	Corynebacterium jeikeium	38289
A0A1C4KG30	A0A1C4KG30_9ACTN	Streptomyces sp. BvitLS-983	1838282
A0A1M4SUY4	A0A1M4SUY4_9FLAO	Leeuwenhoekiella marinoflava DSM 3653	1122159
V0VLN2	V0VLN2_ECOLX	Escherichia coli 908519	1268991
A0A1A3CXJ0	A0A1A3CXJ0_MYCAS	Mycobacterium asiaticum	1790
N6VC18	N6VC18_9RHIZ	Bartonella schoenbuchensis m07a	1094496
A0A0E1SHM6	A0A0E1SHM6_BURPE	Burkholderia pseudomallei 305	425067
A0A2C0W7D9	A0A2C0W7D9_BACMY	Bacillus mycoides	1405
A0A074VBW7	A0A074VBW7_9NEIS	Snodgrassella alvi SCGC AB-598-J21	1385367
A0A0A8UW28	A0A0A8UW28_LEGHA	Legionella hackeliae	449
A0A1Y0GAB5	A0A1Y0GAB5_9PROT	Sulfuriferula sp. AH1	1985873
C9PZ11	C9PZ11_9BACT	Prevotella sp. oral taxon 472 str. F0295	619693
X8HP13	X8HP13_9STRE	Streptococcus sp. BS21	1161414
D5WZA4	D5WZA4_THIK1	Thiomonas intermedia (strain K12) (Thiobacillus intermedius)	75379
A0A1M5U0W9	A0A1M5U0W9_9ACTN	Jatrophihabitans endophyticus	1206085
A0A1N6P1G6	A0A1N6P1G6_9BURK	Janthinobacterium sp. TND4EL3	1907311
A0A1A0MLB1	A0A1A0MLB1_9MYCO	Mycolicibacterium mucogenicum	56689
A0A1H4UYR8	A0A1H4UYR8_9ACTN	Streptomyces sp. TLI_105	1881019
A0A1X6QB22	A0A1X6QB22_BACMY	Bacillus mycoides	1405
J2J695	J2J695_9NOCA	Rhodococcus sp. JVH1	745408
A0A1A1WBF6	A0A1A1WBF6_9MYCO	Mycobacterium sp. ACS4054	1834119
A0A1I1NJQ4	A0A1I1NJQ4_9FLAO	Algibacter pectinivorans	870482
A0A221KAT4	A0A221KAT4_VITFI	Vitreoscilla filiformis	63
A0A238UGJ2	A0A238UGJ2_9FLAO	Tenacibaculum jejuense	584609
F4KVA7	F4KVA7_HALH1	Haliscomenobacter hydrossis (strain ATCC 27775 / DSM 1100 / LMG 10767 / O)	760192
G0VR04	G0VR04_MEGEL	Megasphaera elsdenii DSM 20460	1064535
A0A1F8T9Y2	A0A1F8T9Y2_9CHLR	Chloroflexi bacterium RBG_19FT_COMBO_62_14	1797671
A0A1Q4EM03	A0A1Q4EM03_9PROT	Thiobacillus sp. 0-1251	1895858
K7QZQ7	K7QZQ7_THEOS	Thermus oshimai JL-2	751945
A7V748	A7V748_BACUC	Bacteroides uniformis (strain ATCC 8492 / DSM 6597 / CIP 103695 / JCM 5828 / NCTC 13054 / VPI 0061)	411479
R7A2Y1	R7A2Y1_9CLOT	Clostridium sp. CAG:356	1262800
A0A147ILB7	A0A147ILB7_9SPHN	Sphingomonas yabuuchiae	172044
A0A2K9QIZ4	A0A2K9QIZ4_9GAMM	Dickeya zeae	204042
K1G7J5	K1G7J5_BACFG	Bacteroides fragilis HMW 610	1073386
A0A139MT57	A0A139MT57_9STRE	Streptococcus sp. DD04	1776578
A0A235GP43	A0A235GP43_9BURK	Burkholderia sp. CF145	1882792
D2ARQ8	D2ARQ8_STRRD	Streptosporangium roseum (strain ATCC 12428 / DSM 43021 / JCM 3005 / NI 9100)	479432
A0A2A8D8L5	A0A2A8D8L5_9MICC	Rothia dentocariosa	2047
A0A1I6HQZ4	A0A1I6HQZ4_9FLAO	Maribacter stanieri	440514
F9QDU4	F9QDU4_9MOLU	Mycoplasma anatis 1340	1034808
A0A1I6K0D6	A0A1I6K0D6_9FLAO	Maribacter stanieri	440514
J2PC54	J2PC54_9SPHN	Novosphingobium sp. AP12	1144305
A0A136MS26	A0A136MS26_9BACT	Bacteroidetes bacterium OLB9	1617420
A0A1G2V3Y7	A0A1G2V3Y7_9BACT	Candidatus Zambryskibacteria bacterium RIFOXYC1_FULL_39_10	1802779
A0A0C2VXF8	A0A0C2VXF8_9BACL	Jeotgalibacillus campisalis	220754
A3XNX8	A3XNX8_LEEBM	Leeuwenhoekiella blandensis (strain CECT 7118 / CCUG 51940 / MED217) (Flavobacterium sp. (strain MED217))	398720
A0A2R3JRT0	A0A2R3JRT0_9LACO	Lactobacillus sp. CBA3605	2099788
A0A2N1KSQ2	A0A2N1KSQ2_9BACT	Siphonobacter sp. BAB-5404	1864824
A0A0G0XMB9	A0A0G0XMB9_9BACT	Parcubacteria group bacterium GW2011_GWA2_42_11	1618819
A0A0P9LML9	A0A0P9LML9_PSEA0	Pseudomonas amygdali pv. ciccaronei	264452
A0A1F1HK71	A0A1F1HK71_9STRE	Streptococcus sp. HMSC064H09	1739371
A0A1V2N8G1	A0A1V2N8G1_9RHIZ	Candidatus Liberibacter solanacearum	556287
A0A009GCF6	A0A009GCF6_ACIBA	Acinetobacter baumannii 118362	1310618
A0A2S4QYI5	A0A2S4QYI5_9ENTR	Enterobacter cloacae complex sp. ECNIH8	2080663
A0A087CQQ6	A0A087CQQ6_9BIFI	Bifidobacterium saeculare DSM 6531 = LMG 14934	1437611
A0A0Q5W3J1	A0A0Q5W3J1_9RHIZ	Rhizobium sp. Leaf371	1736355
A0A0M1VCB6	A0A0M1VCB6_YERPE	Yersinia pestis biovar Orientalis str. IP275	373665
A0A2I1VKH3	A0A2I1VKH3_9MICC	Rothia dentocariosa	2047
A0A162DXM3	A0A162DXM3_PROMR	Prochlorococcus marinus str. MIT 1318	1801622
A0A1Q5PL54	A0A1Q5PL54_9ACTO	Actinomyces marimammalium	156892
A0A1Y1CDZ7	A0A1Y1CDZ7_9BACT	Marinifilaceae bacterium SPP2	1717717
A0A0D7K930	A0A0D7K930_9BURK	Acidovorax temperans	80878
A0A1G6T976	A0A1G6T976_9PSED	Pseudomonas guariconensis	1288410
A0A1G7YL33	A0A1G7YL33_9MICO	Microbacterium pygmaeum	370764
A0A0T1XHS2	A0A0T1XHS2_9RHIZ	Rhizobium sp. Root482	1736543
A0A1M3P050	A0A1M3P050_9GAMM	Rhodanobacter sp. 68-29	1895823
A0A0Q8EPA5	A0A0Q8EPA5_9ACTN	Streptomyces sp. Root63	1736573
A0A0Q8FRA0	A0A0Q8FRA0_9RHIZ	Rhizobium sp. Root651	1736577
A0A172QS72	A0A172QS72_9CORY	Corynebacterium crudilactis	1652495
A0A0B5EZG9	A0A0B5EZG9_STRA4	Streptomyces albus (strain ATCC 21838 / DSM 41398 / FERM P-419 / JCM 4703 / NBRC 107858)	1081613
E0FCR7	E0FCR7_ACTPL	Actinobacillus pleuropneumoniae serovar 11 str. 56153	754260
J2ULR2	J2ULR2_9PSED	Pseudomonas sp. GM67	1144335
X7YXJ4	X7YXJ4_MYCKA	Mycobacterium kansasii 732	1299327
E5XN95	E5XN95_9ACTN	Segniliparus rugosus ATCC BAA-974	679197
A0A063X4U5	A0A063X4U5_ACEAC	Acetobacter aceti 1023	1457393
A0A2K0X9U8	A0A2K0X9U8_9BIFI	Gardnerella sp. DNF01162	1973155
A0A2G6YLC9	A0A2G6YLC9_9ACTN	Streptomyces sp. 76	2035220
A0A1X0GL72	A0A1X0GL72_9MYCO	Mycolicibacterium monacense DSM 44395	1226751
D7Y3B2	D7Y3B2_ECOLX	Escherichia coli MS 115-1	749537
A0A1X0GPD5	A0A1X0GPD5_9MYCO	Mycobacterium noviomagense	459858
A0A1L7LKA3	A0A1L7LKA3_9STRE	Streptococcus troglodytae	1111760
A0A1A3DRX5	A0A1A3DRX5_9MYCO	Mycobacterium sp. 1482292.6	1834081
A0A1A2WGR7	A0A1A2WGR7_9MYCO	Mycobacterium sp. E2497	1834135
A0A292E3I8	A0A292E3I8_9RHIZ	Rhizobium sp. ACO-34A	1571470
A0A0B2F9S5	A0A0B2F9S5_9BACL	Paenibacillus sp. IHB B 3415	867080
A0A2N3YQR9	A0A2N3YQR9_9FLAO	Flavobacterium lindanitolerans	428988
J4WJI6	J4WJI6_9ENTR	Klebsiella sp. OBRC7	936565
A0A2M9TYC2	A0A2M9TYC2_9BURK	Advenella sp. S44	1982755
D4G2F5	D4G2F5_BACNB	Bacillus subtilis subsp. natto (strain BEST195)	645657
A0A2C6WIC2	A0A2C6WIC2_NOSLI	Nostoc linckia z16	1628751
A0A087EGL1	A0A087EGL1_9BIFI	Bifidobacterium tsurumiense	356829
A0A073H3C7	A0A073H3C7_ECOLX	Escherichia coli 5-366-08_S1_C3	1444102
A0A2P7T2V5	A0A2P7T2V5_BREBE	Brevibacillus brevis (Bacillus brevis)	1393
A0A164CDF1	A0A164CDF1_9MICO	Microbacterium sp. TNHR37B	1775956
A0A0L7D0M5	A0A0L7D0M5_BIFBR	Bifidobacterium breve MCC 1114	1365964
A0A2C6V443	A0A2C6V443_NOSLI	Nostoc linckia z16	1628751
A0A1C3H4J1	A0A1C3H4J1_9GAMM	Cardiobacterium hominis	2718
A0A1Y3VKM5	A0A1Y3VKM5_9BACT	Alistipes sp. An66	1965650
A0A0L6IC99	A0A0L6IC99_9BURK	Achromobacter piechaudii	72556
C7M8X1	C7M8X1_CAPOD	Capnocytophaga ochracea (strain ATCC 27872 / DSM 7271 / JCM 12966 / NCTC 12371 / VPI 2845) (Bacteroides ochraceus)	521097
A0A078RFN0	A0A078RFN0_BACVU	Bacteroides vulgatus str. 3775 SL(B) 10 (iv)	1339350
A0A0D1P8N6	A0A0D1P8N6_BRAEL	Bradyrhizobium elkanii	29448
A0A1X6XAK2	A0A1X6XAK2_9MICO	Brachybacterium faecium	43669
W7W027	W7W027_9ACTN	Micromonospora sp. M42	457406
A0A2T6K797	A0A2T6K797_9BACL	Paenisporosarcina sp. OV554	2135694
A0A1A3ULZ7	A0A1A3ULZ7_MYCAS	Mycobacterium asiaticum	1790
A0A2A9EJ27	A0A2A9EJ27_9MICO	Georgenia soli	638953
B0K8V5	B0K8V5_THEP3	Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E) (Clostridium thermohydrosulfuricum)	340099
A0A2T0ZYQ0	A0A2T0ZYQ0_9ACTN	Antricoccus suffuscus	1629062
A0A2T5VUT3	A0A2T5VUT3_9MYCO	Mycobacterium sp. YR782	2135747
A0A285UAQ8	A0A285UAQ8_9STAP	Salinicoccus kekensis	714307
A0A2J9ZB98	A0A2J9ZB98_9GAMM	Acinetobacter sp. FDAARGOS_131	1876769
A0A2N8KIG3	A0A2N8KIG3_9BURK	Achromobacter pulmonis	1389932
A0A069CS82	A0A069CS82_WEIOS	Weissella oryzae (strain DSM 25784 / JCM 18191 / SG25)	1329250
A0A2M7MP97	A0A2M7MP97_9BACT	Ignavibacteria bacterium CG_4_10_14_3_um_filter_37_18	1974037
A0A246UAZ9	A0A246UAZ9_9RHIZ	Rhizobium sp. R72	1764278
Q3Y170	Q3Y170_ENTFC	Enterococcus faecium DO	333849
C3G9A6	C3G9A6_BACTU	Bacillus thuringiensis serovar andalousiensis BGSC 4AW1	527032
A0A1E5K9N3	A0A1E5K9N3_9MICC	Arthrobacter sp. D4	421054
A0A022NA14	A0A022NA14_ENTMU	Enterococcus mundtii CRL35	1450511
A0A1F8TER6	A0A1F8TER6_9CHLR	Chloroflexi bacterium RBG_19FT_COMBO_62_14	1797671
S4GJH0	S4GJH0_GARVA	Gardnerella vaginalis JCP8108	1261066
A0A2S6NT77	A0A2S6NT77_9BACL	Paenibacillus peoriae	59893
A0A2U2ZV55	A0A2U2ZV55_9ACTN	Streptomyces sp. Act143	2200760
D4JIQ8	D4JIQ8_9FIRM	[Eubacterium] rectale M104/1	657317
A0A087CIH8	A0A087CIH8_9BIFI	Bifidobacterium pullorum	78448
A0A1S1V2D1	A0A1S1V2D1_9PSED	Pseudomonas sp. 06C 126	1917281
A0A0S7BWK3	A0A0S7BWK3_9BACT	Lentimicrobium saccharophilum	1678841
F0EFR2	F0EFR2_ENTCA	Enterococcus casseliflavus ATCC 12755	888066
J7LUA1	J7LUA1_9MICC	Arthrobacter sp. Rue61a	1118963
N9E565	N9E565_9GAMM	Acinetobacter beijerinckii CIP 110307	1217648
A0A1X2EL33	A0A1X2EL33_9MYCO	Mycolicibacillus trivialis	1798
A0A0E2ENW0	A0A0E2ENW0_STRMG	Streptococcus mutans SM6	857119
F6FXZ1	F6FXZ1_RALS8	Ralstonia solanacearum (strain Po82)	1031711
R6NZC2	R6NZC2_9FIRM	Roseburia sp. CAG:45	1262947
A0A0J1FL51	A0A0J1FL51_9FIRM	Desulfosporosinus acididurans	476652
A0A1W6AEQ6	A0A1W6AEQ6_BACMY	Bacillus mycoides	1405
A0A0F6TXB8	A0A0F6TXB8_CITAM	Citrobacter amalonaticus Y19	1261127
A0A1G8PQG5	A0A1G8PQG5_9BURK	Variovorax sp. OV700	1882826
