Entry	Entry name	Organism	Organism ID
A0A2S5K623	A0A2S5K623_9GAMM	Pantoea sp. ICBG 1758	2071682
A0A1B4X8M0	A0A1B4X8M0_9PSED	Pseudomonas sp. LAB-08	143813
A0A243U5T5	A0A243U5T5_CITFR	Citrobacter freundii	546
A0A1B3FHE0	A0A1B3FHE0_9GAMM	Serratia sp. YD25	1759437
A0A178J5T6	A0A178J5T6_9VIBR	Vibrio europaeus	300876
A0A2G4E7Y6	A0A2G4E7Y6_9PSED	Pseudomonas sp. NZIPFR-PS2	2048678
F2ZFY6	F2ZFY6_9PSED	Pseudomonas coronafaciens pv. oryzae str. 1_6	563797
A0A2K8VYS7	A0A2K8VYS7_9GAMM	Dickeya solani RNS 08.23.3.1.A	1240086
A0A1H9NI93	A0A1H9NI93_9PSED	Pseudomonas cuatrocienegasensis	543360
G7EWB5	G7EWB5_9GAMM	Pseudoalteromonas sp. BSi20311	383911
A0A1I4ALJ8	A0A1I4ALJ8_9GAMM	Azotobacter beijerinckii	170623
D4BHT7	D4BHT7_9ENTR	Citrobacter youngae ATCC 29220	500640
A0A290S8G4	A0A290S8G4_9GAMM	Pseudoalteromonas arctica A 37-1-2	1117313
A0A0W2YX87	A0A0W2YX87_9ENTR	Enterobacter hormaechei subsp. oharae	301102
U4KE00	U4KE00_9VIBR	Vibrio nigripulchritudo	28173
A0A169KMM7	A0A169KMM7_KLEOX	Klebsiella oxytoca	571
A0A168AYQ8	A0A168AYQ8_KLEOX	Klebsiella oxytoca	571
A0A1I7DMP4	A0A1I7DMP4_9PSED	Pseudomonas marincola	437900
A0A2K4VNN6	A0A2K4VNN6_PSESX	Pseudomonas syringae pv. avii	663959
W0A368	W0A368_AERHY	Aeromonas hydrophila 4AK4	1354302
A0A0A4GLE8	A0A0A4GLE8_9PSED	Pseudomonas mediterranea CFBP 5447	1348058
W6VS80	W6VS80_9PSED	Pseudomonas sp. GM30	1144328
T0QS07	T0QS07_PHOTE	Photorhabdus temperata subsp. temperata M1021	1221520
A0A0A8RDS1	A0A0A8RDS1_PSEAI	Pseudomonas aeruginosa	287
A0A2S9RR79	A0A2S9RR79_HAEIF	Haemophilus influenzae	727
A0A2K9K0I2	A0A2K9K0I2_9GAMM	Pseudoalteromonas sp. NC201	1514074
A0A0A2YLK5	A0A0A2YLK5_9PAST	Gallibacterium genomosp. 1	155515
N9VQP6	N9VQP6_9GAMM	Aeromonas diversa CDC 2478-85	1268237
A0A2S9S654	A0A2S9S654_HAEIF	Haemophilus influenzae	727
S6FC25	S6FC25_AVIPA	Avibacterium paragallinarum JF4211	1351754
A0A0Q0AHE7	A0A0Q0AHE7_PSESS	Pseudomonas savastanoi pv. savastanoi	360920
E7A842	E7A842_HAEIF	Haemophilus influenzae F3031	866630
A0A291E927	A0A291E927_9GAMM	Providencia alcalifaciens	126385
A0A2S4IHY4	A0A2S4IHY4_PSEA0	Pseudomonas amygdali pv. morsprunorum	129138
A0A2X1UJN5	A0A2X1UJN5_NEIME	Neisseria meningitidis	487
A0A2T9H7A6	A0A2T9H7A6_SALCE	Salmonella choleraesuis	28901
A0A178LCS7	A0A178LCS7_9PSED	Pseudomonas oryzihabitans	47885
A0A2X4LUF7	A0A2X4LUF7_SALCE	Salmonella choleraesuis	28901
A0A0B1YX85	A0A0B1YX85_9PSED	Pseudomonas frederiksbergensis	104087
A0A2S8HK18	A0A2S8HK18_9PSED	Pseudomonas frederiksbergensis	104087
J8W596	J8W596_NEIME	Neisseria meningitidis 93004	1069609
Q47X15	Q47X15_COLP3	Colwellia psychrerythraea (strain 34H / ATCC BAA-681) (Vibrio psychroerythus)	167879
B7LRQ8	B7LRQ8_ESCF3	Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CDC 0568-73)	585054
A0A1G9SZV1	A0A1G9SZV1_9PSED	Pseudomonas sp. BS3759	1882755
A0A1J7LTE6	A0A1J7LTE6_SALHO	Salmonella houtenae	59205
V9V568	V9V568_9PSED	Pseudomonas monteilii SB3101	1435058
C3K2L5	C3K2L5_PSEFS	Pseudomonas fluorescens (strain SBW25)	216595
A0A0C2RVZ3	A0A0C2RVZ3_9PSED	Pseudomonas sp. W15Feb9B	550743
A0A2U2I0W7	A0A2U2I0W7_9ENTR	[Kluyvera] intestini	1898961
A0A181CGJ0	A0A181CGJ0_9NEIS	Neisseria weaveri	28091
A0A0C1KGP2	A0A0C1KGP2_9PSED	Pseudomonas sp. C5pp	1586081
A0A2R7R831	A0A2R7R831_9PSED	Pseudomonas sp. HMWF007	2056844
A0A2T7AHL0	A0A2T7AHL0_9ENTR	Cronobacter malonaticus	413503
A0A0N0VYH8	A0A0N0VYH8_9PSED	Pseudomonas coronafaciens pv. oryzae	235277
A0A2S9SGC4	A0A2S9SGC4_HAEIF	Haemophilus influenzae	727
A0A2X4XEE0	A0A2X4XEE0_HAEIF	Haemophilus influenzae	727
A0A2S9RZS2	A0A2S9RZS2_HAEIF	Haemophilus influenzae	727
A0A2T8R1N9	A0A2T8R1N9_SALET	Salmonella enterica subsp. enterica serovar 4,12:i:-	353569
A0A1X3LPI0	A0A1X3LPI0_ECOLX	Escherichia coli TA249	656441
A0A0J6ISV0	A0A0J6ISV0_9PSED	Pseudomonas weihenstephanensis	1608994
A0A250B256	A0A250B256_9ENTR	Gibbsiella quercinecans	929813
A0A2M9VJH2	A0A2M9VJH2_9PSED	Pseudomonas donghuensis	1163398
A0A0H3PEF2	A0A0H3PEF2_HAEI3	Haemophilus influenzae (strain NTHi 3655)	375177
K4WQQ0	K4WQQ0_ECOLX	Escherichia coli O111:H8 str. CVM9634	1165944
A0A2L2KDT6	A0A2L2KDT6_9VIBR	Vibrio diabolicus	50719
A0A291TW34	A0A291TW34_9GAMM	Aeromonas sp. CA23	2033032
T6LV50	T6LV50_ECOLX	Escherichia coli HVH 87 (4-5977630)	1281024
A0A0A7EN98	A0A0A7EN98_9GAMM	Pseudoalteromonas piratica	1348114
A0A0A7PY85	A0A0A7PY85_PSEPU	Pseudomonas putida S12	1215087
A0A2N1GS02	A0A2N1GS02_9PSED	Pseudomonas sp. Choline-02u-1	2058307
F7SKR7	F7SKR7_9GAMM	Halomonas sp. TD01	999141
A0A2N1AIZ3	A0A2N1AIZ3_9GAMM	Halomonas sp. MES3-P3E	2058321
Q6LJ48	Q6LJ48_PHOPR	Photobacterium profundum (strain SS9)	298386
A0A0F4NN93	A0A0F4NN93_9VIBR	Vibrio galatheae	579748
D7XKX9	D7XKX9_ECOLX	Escherichia coli MS 84-1	749533
A0A0X8LJG4	A0A0X8LJG4_VIBFL	Vibrio fluvialis	676
A0A0U4WEN7	A0A0U4WEN7_9PSED	Pseudomonas oryzihabitans	47885
A0A2I0CL29	A0A2I0CL29_9PSED	Pseudomonas sp. ZYSR67-Z	1905276
L4V2T1	L4V2T1_ECOLX	Escherichia coli KTE112	1169376
A8FZV5	A8FZV5_SHESH	Shewanella sediminis (strain HAW-EB3)	425104
J3I7F6	J3I7F6_9PSED	Pseudomonas sp. GM78	1144337
A0A2X4XZJ5	A0A2X4XZJ5_KLEOX	Klebsiella oxytoca	571
S1EA26	S1EA26_ECOLX	Escherichia coli KTE73	1182680
A0A0P9P3V6	A0A0P9P3V6_9PSED	Pseudomonas syringae pv. antirrhini	251702
A0A0U2WHY0	A0A0U2WHY0_9GAMM	Pseudoalteromonas translucida KMM 520	1315283
I2RFV3	I2RFV3_ECOLX	Escherichia coli 1.2741	869669
A0A212HIH6	A0A212HIH6_9ENTR	Citrobacter sp. 92	2019568
A0A2S4SJ28	A0A2S4SJ28_9ENTR	Enterobacter cloacae complex sp. ECNIH11	2080662
Q1Z3L1	Q1Z3L1_9GAMM	Photobacterium profundum 3TCK	314280
A0A1Q5Y1W1	A0A1Q5Y1W1_HAEIF	Haemophilus influenzae	727
A0A0P9RE96	A0A0P9RE96_PSESG	Pseudomonas savastanoi pv. glycinea (Pseudomonas syringae pv. glycinea)	318
E3PKX5	E3PKX5_ECOH1	Escherichia coli O78:H11 (strain H10407 / ETEC)	316401
A0A0P9SND9	A0A0P9SND9_PSESX	Pseudomonas syringae pv. castaneae	264450
A0A1A7PME0	A0A1A7PME0_9PAST	Gallibacterium genomosp. 1	155515
A0A0K9L9R4	A0A0K9L9R4_HAEIF	Haemophilus influenzae	727
I2WES4	I2WES4_ECOLX	Escherichia coli 9.0111	869686
A0A1V0G7I9	A0A1V0G7I9_NEIME	Neisseria meningitidis	487
A0A0D7LDD9	A0A0D7LDD9_CITFR	Citrobacter freundii	546
A0A0W8A7Y0	A0A0W8A7Y0_KLEPN	Klebsiella pneumoniae	573
A0A0F7JAJ5	A0A0F7JAJ5_SALET	Salmonella enterica I	59201
A0A127MMD1	A0A127MMD1_9PSED	Pseudomonas citronellolis	53408
A0A2S8Q236	A0A2S8Q236_PHOLU	Photorhabdus luminescens (Xenorhabdus luminescens)	29488
A0A0A2XRQ9	A0A0A2XRQ9_9PAST	Gallibacterium anatis	750
A0A0F7D1A8	A0A0F7D1A8_SERFO	Serratia fonticola	47917
A0A1J4QMT0	A0A1J4QMT0_SALET	Salmonella enterica I	59201
A0A2V1Y846	A0A2V1Y846_9PSED	Pseudomonas sp. 43mfcvi1.1	1761894
A0A1L5TVW3	A0A1L5TVW3_KLEPN	Klebsiella pneumoniae	573
A0A2U1UTU7	A0A2U1UTU7_9GAMM	Brenneria nigrifluens	55210
A0A0F0XK37	A0A0F0XK37_9ENTR	Enterobacter kobei	208224
A0A100PV25	A0A100PV25_SALCE	Salmonella choleraesuis	28901
A0A1H1YL70	A0A1H1YL70_PSESX	Pseudomonas syringae	317
A0A179S7I1	A0A179S7I1_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A086EFY3	A0A086EFY3_PECCA	Pectobacterium carotovorum subsp. brasiliense	180957
A0A166LDL7	A0A166LDL7_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A2R3FVY9	A0A2R3FVY9_HAEIF	Haemophilus influenzae	727
A0A2J3CWI3	A0A2J3CWI3_9ENTR	Klebsiella quasipneumoniae	1463165
A0A223MGU0	A0A223MGU0_ACTPL	Actinobacillus pleuropneumoniae (Haemophilus pleuropneumoniae)	715
A0A059UXX8	A0A059UXX8_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A2V0SZ35	A0A2V0SZ35_PECCC	Pectobacterium carotovorum subsp. carotovorum (Erwinia carotovora subsp. carotovora)	555
A0A0W8H5J9	A0A0W8H5J9_PSESS	Pseudomonas savastanoi pv. fraxini	360922
A0A0Y4ZID0	A0A0Y4ZID0_NEIME	Neisseria meningitidis	487
A0A135NQ16	A0A135NQ16_9PSED	Pseudomonas mosselii	78327
A0A1D9IK65	A0A1D9IK65_9PSED	Pseudomonas lundensis	86185
A0A0N0XQ37	A0A0N0XQ37_PSEA0	Pseudomonas amygdali pv. morsprunorum	129138
A0A0H3Z568	A0A0H3Z568_PSEST	Pseudomonas stutzeri (Pseudomonas perfectomarina)	316
A0A0D9AE74	A0A0D9AE74_PSEST	Pseudomonas stutzeri (Pseudomonas perfectomarina)	316
A0A0Q0D494	A0A0Q0D494_PSEA0	Pseudomonas amygdali pv. ulmi	251720
A0A0M0QMI7	A0A0M0QMI7_SALCE	Salmonella choleraesuis	28901
A0A1I4RGU9	A0A1I4RGU9_PSESX	Pseudomonas syringae	317
A0A0D7EBC9	A0A0D7EBC9_PSEST	Pseudomonas stutzeri (Pseudomonas perfectomarina)	316
A0A1S0Z6K5	A0A1S0Z6K5_SALET	Salmonella enterica subsp. enterica serovar Saintpaul	90105
A0A0P9VCB3	A0A0P9VCB3_PSESS	Pseudomonas savastanoi pv. nerii	360921
A0A0C1W3U8	A0A0C1W3U8_PSEFL	Pseudomonas fluorescens	294
A0A0Y7KYU2	A0A0Y7KYU2_HAEIF	Haemophilus influenzae	727
A0A084EA93	A0A084EA93_HAEPR	Haemophilus parasuis (Glaesserella parasuis)	738
A0A1R3ALG4	A0A1R3ALG4_SALEN	Salmonella enteritidis	149539
A0A232S1I5	A0A232S1I5_SALCE	Salmonella choleraesuis	28901
A0A0E1P2K6	A0A0E1P2K6_YERPA	Yersinia pestis bv. Antiqua (strain Antiqua)	360102
A0A176NMF6	A0A176NMF6_9PSED	Pseudomonas thivervalensis	86265
A0A0D0IE03	A0A0D0IE03_HAEIF	Haemophilus influenzae	727
A0A0P9MGA1	A0A0P9MGA1_PSESX	Pseudomonas syringae pv. cerasicola	264451
A0A099N4P7	A0A099N4P7_9PSED	Pseudomonas plecoglossicida	70775
A0A0N8HP22	A0A0N8HP22_VIBAL	Vibrio alginolyticus	663
A0A073KXF4	A0A073KXF4_9GAMM	Shewanella xiamenensis	332186
A0A2D0JKB7	A0A2D0JKB7_9GAMM	Xenorhabdus miraniensis	351674
A0A078LP98	A0A078LP98_CITKO	Citrobacter koseri (Citrobacter diversus)	545
A0A0T9KLU7	A0A0T9KLU7_YERPU	Yersinia pseudotuberculosis	633
A0A2K4WJZ3	A0A2K4WJZ3_9PSED	Pseudomonas syringae group genomosp. 3	251701
A0A075P864	A0A075P864_PSEFL	Pseudomonas fluorescens	294
A0A2A9DHQ9	A0A2A9DHQ9_9PSED	Pseudomonas lurida	244566
A0A0E3W0I6	A0A0E3W0I6_VIBCL	Vibrio cholerae	666
A0A1H5AFQ6	A0A1H5AFQ6_9PSED	Pseudomonas palleroniana	191390
A0A125YST7	A0A125YST7_9PSED	Pseudomonas versuta	1788301
A0A085R5G1	A0A085R5G1_VIBCL	Vibrio cholerae	666
A0A1H2HHP8	A0A1H2HHP8_9PSED	Pseudomonas yamanorum	515393
A0A1H0R1Q1	A0A1H0R1Q1_9PSED	Pseudomonas reinekei	395598
A0A080VJM4	A0A080VJM4_PSEAI	Pseudomonas aeruginosa	287
A0A219A9T9	A0A219A9T9_9PSED	Pseudomonas poae	200451
A0A085U6S7	A0A085U6S7_YERRU	Yersinia ruckeri	29486
A0A1B9PGW9	A0A1B9PGW9_ALIFS	Aliivibrio fischeri (Vibrio fischeri)	668
A0A0I1XMY3	A0A0I1XMY3_SHISO	Shigella sonnei	624
A0A2X4V658	A0A2X4V658_SERPL	Serratia plymuthica	82996
A0A2G2N8U8	A0A2G2N8U8_PSESP	Pseudomonas sp.	306
A0A0D0P226	A0A0D0P226_PSEFL	Pseudomonas fluorescens	294
A0A1E3WYS8	A0A1E3WYS8_9GAMM	Pseudoalteromonas tetraodonis	43659
A0A0B3BPD6	A0A0B3BPD6_9PSED	Pseudomonas flexibilis	706570
A7K1W5	A7K1W5_VIBAE	Vibrio antiquarius (strain Ex25)	150340
A0A068RBM7	A0A068RBM7_9GAMM	Serratia symbiotica SCt-VLC	1347341
I6FAG6	I6FAG6_SHIFL	Shigella flexneri 1235-66	766154
A0A0G4BVS3	A0A0G4BVS3_NEIME	Neisseria meningitidis M0579	935590
A0A1N7U9F7	A0A1N7U9F7_9PSED	Pseudomonas simiae	321846
E2QFE8	E2QFE8_ECOLX	Escherichia coli	562
A0A1G6ZTP4	A0A1G6ZTP4_9PSED	Pseudomonas guariconensis	1288410
A0A089PJ47	A0A089PJ47_PLUGE	Pluralibacter gergoviae (Enterobacter gergoviae)	61647
A0A2A5PZN3	A0A2A5PZN3_PRORE	Providencia rettgeri	587
A0A246NQR1	A0A246NQR1_ECOLX	Escherichia coli	562
A0A0F4NZM8	A0A0F4NZM8_PSEO7	Pseudoalteromonas piscicida	43662
A0A2I1Y808	A0A2I1Y808_NEIPE	Neisseria perflava	33053
A0A1Q6B7T0	A0A1Q6B7T0_ECOLX	Escherichia coli	562
A0A1A9JKC5	A0A1A9JKC5_9PSED	Pseudomonas koreensis	198620
A0A0L7AIP3	A0A0L7AIP3_ECOLX	Escherichia coli	562
A0A2E4ZEB6	A0A2E4ZEB6_9GAMM	Idiomarinaceae bacterium	1898113
A0A120HJS0	A0A120HJS0_9PSED	Pseudomonas monteilii	76759
A0A2T6X3D8	A0A2T6X3D8_SALET	Salmonella enterica I	59201
A0A221T4T4	A0A221T4T4_PECCA	Pectobacterium carotovorum (Erwinia carotovora)	554
A0A2U1TIZ4	A0A2U1TIZ4_9GAMM	Brenneria roseae subsp. americana	1508507
A0A259N3M9	A0A259N3M9_9PSED	Pseudomonas sp. 34-62-33	1970429
A0A212ISW9	A0A212ISW9_9ENTR	uncultured Citrobacter sp.	200446
A0A1S6TGF6	A0A1S6TGF6_ECOLX	Escherichia coli M8	1392854
A0A2J7NYL1	A0A2J7NYL1_9ENTR	Enterobacter cancerogenus	69218
A0A1I5VGC6	A0A1I5VGC6_9PSED	Pseudomonas toyotomiensis	554344
A0A1Y6GGR3	A0A1Y6GGR3_RAOOR	Raoultella ornithinolytica (Klebsiella ornithinolytica)	54291
A0A2W0ZK10	A0A2W0ZK10_KLEPN	Klebsiella pneumoniae subsp. pneumoniae	72407
L8XET3	L8XET3_9VIBR	Vibrio campbellii CAIM 519 = NBRC 15631	1224742
A0A1X1E400	A0A1X1E400_9GAMM	Pantoea gaviniae	665914
A0A2J7RYW8	A0A2J7RYW8_9ENTR	Enterobacter bugandensis	881260
A0A1H6RGK0	A0A1H6RGK0_9GAMM	Azotobacter beijerinckii	170623
A0A142NFD4	A0A142NFD4_9PSED	Pseudomonas koreensis	198620
A0A0A3ALT2	A0A0A3ALT2_9PAST	Gallibacterium anatis	750
A0A0D7L1X6	A0A0D7L1X6_CITFR	Citrobacter freundii	546
A0A0F0T0L3	A0A0F0T0L3_ENTCL	Enterobacter cloacae subsp. cloacae	336306
A0A193SVH4	A0A193SVH4_9PSED	Pseudomonas cerasi	1583341
A0A1G5RKL4	A0A1G5RKL4_PHOLU	Photorhabdus luminescens (Xenorhabdus luminescens)	29488
A0A1C3QF99	A0A1C3QF99_KLEPN	Klebsiella pneumoniae	573
A0A2X5L8E1	A0A2X5L8E1_ECOLX	Escherichia coli	562
A0A1M0CTJ1	A0A1M0CTJ1_ECOLX	Escherichia coli	562
A0A127HS07	A0A127HS07_PSEAZ	Pseudomonas azotoformans	47878
A0A0P9UX49	A0A0P9UX49_PSEA0	Pseudomonas amygdali pv. eriobotryae	129137
A0A0T7RZY9	A0A0T7RZY9_SALET	Salmonella enterica subsp. enterica serovar Bovismorbificans	58097
A0A1H2P372	A0A1H2P372_9PSED	Pseudomonas mucidolens	46679
A0A1P8MLU2	A0A1P8MLU2_9VIBR	Vibrio campbellii	680
A0A0R2ZUW8	A0A0R2ZUW8_9PSED	Pseudomonas orientalis	76758
A0A086G953	A0A086G953_9GAMM	Serratia nematodiphila DZ0503SBS1	1449981
A0A0J1RFL3	A0A0J1RFL3_ENTCL	Enterobacter cloacae	550
A0A2N0DT66	A0A2N0DT66_9PSED	Pseudomonas baetica	674054
A0A0M9H9E5	A0A0M9H9E5_PSESY	Pseudomonas syringae pv. syringae	321
A0A0D9H941	A0A0D9H941_9ENTR	Enterobacter hormaechei subsp. steigerwaltii	299766
A0A0N8UJ46	A0A0N8UJ46_9VIBR	Vibrio metoecus	1481663
A0A168JWP5	A0A168JWP5_KLEOX	Klebsiella oxytoca	571
A0A0X8EV41	A0A0X8EV41_PSEFR	Pseudomonas fragi	296
A0A1H1YG12	A0A1H1YG12_9PSED	Pseudomonas prosekii	1148509
A0A1V8MQN8	A0A1V8MQN8_VIBVL	Vibrio vulnificus	672
A0A248KUR6	A0A248KUR6_AERSA	Aeromonas salmonicida	645
A0A1H5E429	A0A1H5E429_9PSED	Pseudomonas kilonensis	132476
A0A0N0FF11	A0A0N0FF11_PSEYM	Pseudomonas syringae pv. maculicola	59511
A0A261WLJ6	A0A261WLJ6_9PSED	Pseudomonas avellanae	46257
A0A0F5EZR8	A0A0F5EZR8_AVIPA	Avibacterium paragallinarum (Haemophilus gallinarum)	728
A0A0F5EPY8	A0A0F5EPY8_AVIPA	Avibacterium paragallinarum (Haemophilus gallinarum)	728
A0A0N0G428	A0A0N0G428_PSEAV	Pseudomonas amygdali pv. lachrymans (Pseudomonas syringae pv. lachrymans)	53707
A0A2S9U292	A0A2S9U292_9PSED	Pseudomonas sp. LLC-1	1812180
A0A0U1I6Y7	A0A0U1I6Y7_YERMO	Yersinia mollaretii	33060
A0A2V3YW87	A0A2V3YW87_9PSED	Pseudomonas sp. LAIL14HWK12:I1	1259805
A0A0P9IJZ9	A0A0P9IJZ9_PSEA0	Pseudomonas amygdali	47877
A0A142FZ89	A0A142FZ89_AGGAC	Aggregatibacter actinomycetemcomitans (Actinobacillus actinomycetemcomitans) (Haemophilus actinomycetemcomitans)	714
A0A2G9L9X3	A0A2G9L9X3_PSESF	Pseudomonas syringae pv. actinidiae	103796
A0A0H5M0U4	A0A0H5M0U4_YERIN	Yersinia intermedia	631
A0A1B8YKW5	A0A1B8YKW5_9GAMM	Photorhabdus namnaonensis	1851568
A0A0N8HK63	A0A0N8HK63_9GAMM	Pseudoalteromonas lipolytica	570156
A0A0T9U3T5	A0A0T9U3T5_YERIN	Yersinia intermedia	631
