Entry,genomic_dna_id
A0A136NK03,KXK46501.1
C7WXM5,EEU67624.1
S5V4T9,AGS70124.1
A0A2N3D9M9,PKP92558.1
G1WAP4,EGV32957.1
A0A2N3HM62,PKQ45992.1
A0A074J3B8,KEO51009.1
A0A0P0YGW0,BAT19720.1
V6JXW9,EST24775.1
A0A2W1QYY1,PZE43692.1
A0A2D7XVY0,MAK61348.1
A0A1D9P0W3,AOZ96266.1
A5KRR6,EDK72863.1
A0A2L0W6E3,AVA20278.1
A0A2U3PBF9,SPM41072.1
A0A2V1HT32,PVZ93477.1
A0A2X2PDH2,SQA23570.1
A0A0D7W871,KJD34012.1
B7ANL4,EEC58749.1
A0A1H9ZJM9,SES81713.1
A0A1Q5GC20,OKJ30171.1
A0A2M8MZL2,PJF09650.1
A0A1R1FAF8,OMF61014.1
B1BB19,EDS77259.1
A0A0D7W6G9,KJD34278.1
A0A0Q6VZW2,KQV84002.1
A0A0A0UGU5,AIW44139.1
A0A212BC92,OWJ91306.1
W0A1Y6,AHE51949.1
W7SIT0,EWM14167.1
A0A174TPU4,CUQ12123.1
Q28V88,ABD53374.1
R5ZBD4,CDA37028.1
A0A0Q5EXJ3,KQQ58915.1
A0A0N0IQQ8,KPD31577.1
A0A1I3HR38,SFI38236.1
A0A1S8C7G4,OMQ14489.1
A0A2A4ILV6,PCG18984.1
A0A2H0B750,PIP53461.1
A0A225M300,OWT53911.1
A0A2N5G845,PLR76910.1
A0A0N1CMW9,KPG68759.1
A0A1Q8DIU7,OLF34695.1
A0A0L0BF63,KNC18518.1
A0A0M4GSW8,ALC92390.1
A0A1G5S3U8,SCZ80848.1
B3XQQ1,EDX41852.1
A0A1F1K2Z7,OFS09353.1
A0A1E9AXI5,OFK84761.1
A0A1W6GDJ4,ARM10896.1
A0A0C5UZU2,AJQ86508.1
A0A1I0TMQ1,SFA52266.1
A0A0P9W5K6,KPX95065.1
A0A0L8AH26,KOF01699.1
A0A2L0SN72,AUZ55711.1
B3DRI7,ACD99369.1
A0A0G1SD72,KKU31215.1
W1R5L1,ETA26027.1
N9HS00,ENW31984.1
A0A0G3KEK6,AKK50121.1
C0EKX2,EEG34315.1
G2DLM8,EGV37369.1
F7QP14,EGP07097.1
A0A285SF81,SOC06249.1
L0EWA0,AGA65237.1
E1QZ31,ADK67645.1
A0A0S1B250,ALJ29134.1
A0A2M8T1B8,PJH93598.1
C4KP10,ACQ99079.1
A0A124GYF6,KUM71957.1
I8R0M9,EIW00988.1
A0A0R0DVU4,KRG86319.1
A0A1S7QU79,CUX42223.1
C2XHX4,EEL62884.1
A0A2W7NIA6,PZX16414.1
A0A177SF41,OAI87914.1
A0A2D5GR55,MAC51118.1
A0A2E2CAZ6,MAX40722.1
A0A0M8ZE57,KOX57699.1
A0A2S5GNP9,PPA74505.1
A0A2S7YVL9,PQL11446.1
A0A0Q5NPV6,KQR71299.1
A0A1C6URP8,SCL56641.1
V9H967,EEH99760.1
A0A080UVF3,KFK84262.1
A0A1A2LMK5,OBG92108.1
R7EBU6,CDE00419.1
J8DJB3,EJQ84836.1
A0A259FTP2,OZA41336.1
A0A1I6U1P1,SFS95345.1
A0A0U3UV66,ALV90817.1
K2PU40,EKF44572.1
A0A088QV20,AIN81581.1
V6VC43,ESU71492.1
A0A1F7SUF3,OGL57393.1
I8V9I9,EIY23090.1
A0A0A8P8B8,CEI23020.1
A0A1H0J6U6,SDO39518.1
W5WZP3,AHI03650.1
A0A2S5GCJ5,PPA70634.1
A0A261Q7S8,OZI08895.1
A0A2E1G762,MAU82063.1
A0A0L0RKH5,KNE31292.1
A0A2U0VWS5,PVX74321.1
A0A2R3ETE1,AVI65272.1
A0A0N2CX95,EHB90080.1
A0A2S7TVP4,PQJ26502.1
A0A1Y5SS64,SLN47256.1
A0A0G0YNY3,KKS38380.1
A0A1G7X6I6,SDG79818.1
A0A231FWQ3,SEB30897.1
A0A1S1S8X2,OHV67529.1
A0A0F4JQQ7,KJY36697.1
A0A1G5EL21,SCY27656.1
A0A0J6AFD8,KML64695.1
F5XE65,BAK37613.1
A0A2W7J521,PZW20187.1
A0A2W0DMP9,PYY57447.1
A0A2S4U868,POV93414.1
A0A2T5RSF8,PTW03087.1
A0A023CI75,EZI30477.1
A0A2T6WLG6,PUE89998.1
A0A1I7A5U6,SFT70308.1
A0A2A2APC3,PAT39554.1
A0A0Q8BSV5,KRA00066.1
A0A1F4ZIJ5,OGD05487.1
A0A1Z1F8N4,ARU15169.1
A0A1G5NKQ4,SCZ38023.1
A0A0F5N7N6,ORW23974.1
A0A0J8G286,KMT21856.1
D6V9Z9,EFI50293.1
R4G1Y6,GAC91959.1
A0A2P5JNA7,PPA40538.1
I5D6J1,EIN15300.1
A0A1E7RPD9,OEZ01231.1
A0A2X5FHD8,SQJ30714.1
A0A1G7IH84,SDF12077.1
A0A1H3XMC3,SEA00605.1
A0A229MVN9,OXM01766.1
A0A255ZCN7,OYQ39307.1
A0A014D062,EXT44734.1
E2YEE9,EFQ67457.1
N8RSM9,ENU36529.1
J0CRU7,EJC82470.1
A0A2T1HVI7,PSC05539.1
A0A2D9RDV5,MAP94375.1
A0A2T7TLW9,PVE19011.1
A0A2W4I8G3,PZM83330.1
A0A1F7JJN4,OGK55806.1
D8JNW4,ADI89511.1
A0A160F620,ANB61335.1
A0A2C9T587,GAY18722.1
N9GQ10,ENW36993.1
A0A178Y0Z4,OAP41147.1
A0A2T4UYW1,PTL74717.1
A0A2E7F0P0,MBN05035.1
A0A2V4KU71,PYC17503.1
A0A2D7IVZ0,MAI89852.1
A0A0R1I406,KRK50023.1
A0A0Q4QZV1,KQO07025.1
A0A2V4HT88,PYB77614.1
G8AHW9,CCC96872.1
A0A1X2BYW4,ORW68867.1
A0A1T5BNP0,SKB48818.1
A0A0W0RAU2,KTC68162.1
A0A2T1HYA3,PSC06673.1
A0A2W0EVB3,PYY72279.1
A0A2T7QDP2,PVD53437.1
A0A2T1BUD2,PSA87872.1
A0A2D7KJU4,MAJ10414.1
R5XUU3,CDA12571.1
A0A162EQ92,KZR75613.1
A0A2M8FFF1,PJC56353.1
U5FBU4,EFE47908.1
A0A2N0FLG6,PKA93173.1
A0A174EBH3,CUO33819.1
A0A0M4DAS8,ALC17317.1
A0A1G4R612,SCW52303.1
A0A0Y7JHB5,CWW95807.1
A0A259TV77,OZC01669.1
A0A0L1LKV6,KNH16847.1
A0A1H8G285,SEN38062.1
A0A261W1U4,OZI80219.1
A0A060NUC9,BAO86206.1
B6W639,EEB37109.1
A0A0J6R8H1,KMO10952.1
A0A160P0J8,BAU83901.1
A0A174WII2,CUQ46792.1
S5NDD9,AGR60670.1
A0A238WI73,SNR46250.1
A0A1E7E2T2,OET30455.1
A0A1S1PNL7,OHV22871.1
A0A1M4XM61,SHE94521.1
A0A0Q9S7H7,KRF23809.1
A0A085G1C4,KFC77519.1
A0A1F1A374,OFQ87795.1
A3U918,EAP86304.1
A0A259TY00,OZC02570.1
A0A2A2T4S4,PAX16428.1
A0A1A2SI03,OBH63804.1
A0A150MX94,KYD29025.1
A0A1Q6Q100,OLA23774.1
A0A1X1S5A2,ORV23092.1
I2JG52,EIF41954.1
A0A0A2F108,KGN83682.1
A0A1X3D0Q9,OSI13291.1
A0A2G5PEZ2,PIB76879.1
A0A2C3JTB0,PGZ87983.1
K9S4R6,AFY65198.1
A0A2S8U2P3,PQZ29044.1
A0A0Y0AA25,CVP36504.1
A0A0Q6JLI8,KQU43812.1
A0A2G0Z118,PHN63323.1
A0A2X0U6H0,SPT55875.1
A0A0X9LZS6,CVN08126.1
A0A0Y2EIF5,CVZ06177.1
A0A0Y4FJY8,CWI44358.1
A0A139NCF8,KXT73523.1
N8NJL6,ENT96803.1
A0A220SGX5,ASK32613.1
A0A264S921,OZS31116.1
A0A0T8U9K1,CKA98515.1
A0A0T8PYT4,CJS41515.1
A0A1Q5CMA7,OKI84738.1
A0A108BZ92,KWA62619.1
A0A1M4W2V3,SHE75453.1
D8NMZ0,CBJ41827.1
A0A0U0I854,COI50539.1
W0EBD1,AHF06524.1
A0A0G0TZM1,KKR43407.1
H5UBV3,GAB43211.1
A0A1T5B8S1,SKB43467.1
A0A1V0KQJ0,ARD44027.1
A0A0N0DP20,KPA69601.1
A0A0Z8K0J5,CYV27317.1
A0A0U3TIQ4,ALX05447.1
A0A1G2VBA4,OHB18911.1
E2ZCC7,EFQ04114.1
A0A0U0IJ27,COJ16114.1
A0A0U0CYZ6,COC89687.1
A0A1D9GY39,AOY92556.1
A0A1G7X820,SDG80315.1
G9XS23,EHL05551.1
Q8DUS8,AAN58535.1
A0A0Y3KJX3,CWE76870.1
A0A142WP23,AMV16549.1
A0A063YVY0,KDE49315.1
A0A1R0TZ94,OMC09050.1
A0A0Z8VJC7,CYX57200.1
A0A1H8AQ89,SEM72900.1
A0A0Y1Z1V8,CVY02552.1
X6QBH4,ETT06551.1
W1E315,CDL14660.1
R6C9X7,CDA68336.1
A0A1A3M4Z5,OBK03332.1
A0A2S6XBY7,PPS89083.1
B3R783,CAQ70783.1
A0A0X9RR44,CVN89892.1
A0A0U0FNU9,COE66878.1
F0FS66,EGC27368.1
A0A1V1RIB9,GAV32270.1
A0A1Y6EEM3,SMQ60859.1
D4LFG8,CBL18363.1
D4BR78,EFE88723.1
A0A126YYU5,AMM20078.1
A0A2K8M2L5,ATY14896.1
A0A0M8SF36,KOU34621.1
A0A1V0H3M9,ARC47352.1
A0A1S8CTA2,ONG39238.1
A0A1A2VXW2,OBI05760.1
R6EYW1,CDB05928.1
A0A248X6K9,ASW24150.1
A0A101T8H6,KUN87817.1
A0A0N8GPC6,KPL80522.1
A0A0P6X2B2,KPL75113.1
A0A2B7YMG4,PGH25284.1
A0A1C4U3W6,SCE66297.1
E7RFQ6,EGA90176.1
A0A2H0DYH0,PIP87217.1
A0A132MNK7,KWW98991.1
M1SQA9,AGG29327.1
A0A2I5KF72,ATZ03464.1
I1AXF0,EIE51171.1
A0A0R2GL19,KRN40555.1
A0A1G8BBE1,SDH30526.1
A0A235ABX4,OYC97036.1
X8I1S4,EUB34035.1
A0A2I2IT55,PLB80565.1
A0A0Z8L4S7,CYV84297.1
A0A0F3HRY5,KJU96886.1
A0A2P7V5S5,PSJ94574.1
A0A1I0FMC2,SET59215.1
A0A0Z8NYU3,CYW36021.1
I3DA06,EIJ68549.1
A0A2G8MPR1,PIK74496.1
A0A116LQT8,CYV39748.1
A0A087MD15,KFL34768.1
A0A0I9AIW1,CTO25232.1
A0A0E8T7S8,COP30276.1
A0A0T8ARR9,CIW31288.1
A0A260UFV5,OZF23169.1
A0A110Z955,CVX17687.1
J9GW22,EJX17444.1
A0A164JNZ4,KZM70584.1
W4A909,ETT27948.1
A0A1E1GAP6,BAV79941.1
A0A0B3SXY2,KHQ55274.1
A0A0K8NY43,GAP35301.1
A4SV31,ABP33345.1
A0A0R2C6H8,KRM87361.1
T0TA37,EQC68066.1
A0A1H0RQ86,SDP31711.1
E0NG63,EFL95549.1
A0A209C0G9,OWA10656.1
A0A078QIX8,KDS21662.1
I4M4N5,EIK84175.1
E8N9C0,BAJ75766.1
A0A2G6D7C8,PID45571.1
A0A0D7EXC8,KIZ45514.1
E4KR03,EFR30587.1
C8WNX6,ACV56921.1
A0A0D1A3V8,KIS25508.1
A0A178LXR7,OAN39503.1
A0A0S2FLP2,ALN84401.1
A0A2L0PL06,AUZ04878.1
A0A0D1C2F4,KIS26602.1
J7L183,AFR05185.1
A0A2N6VM20,PMD05164.1
S2T1P7,EPC89816.1
A0A0D7DX68,KIZ32851.1
A0A0U0DJR1,COD90058.1
A0A0T8L574,CJL18733.1
A0A0Z8GDI9,CYU96783.1
A0A0B6RXN5,AJK46894.1
A0A0Z8GNI6,CYV02041.1
A0A2S0VGH6,AWB63309.1
A0A2D6I0Q7,MAF73002.1
A0A2U8TZE8,AWM94411.1
C9BH91,EEV51668.1
A0A1F5EQL1,OGD69536.1
A0A098LE05,GAL84323.1
A0A1F1FST8,OFR57670.1
K5C9W0,EKJ89599.1
A0A0J0UNB9,KLR58519.1
F9EC33,EGQ76204.1
A0A160PGQ1,BAU91473.1
A0A1G0JIH4,OGT74220.1
A0A0C2RK96,KIL42209.1
A0A0M3E2W8,KKY41089.1
A0A1X6X919,SLM95583.1
A0A2X4DZY1,SQG44520.1
A0A126Y1R0,AMM08913.1
F9NWF0,EGR96910.1
A0A086YYL4,KFI39364.1
K2MU53,EKF15578.1
X6PU39,ETS95027.1
A0A177LL12,OAH69359.1
A0A1F0US21,OFQ22652.1
A0A1F5G267,OGD85960.1
A0A1I6HYF8,SFR59439.1
A0A2D2BZL0,ATQ55683.1
A0A1F8R389,OGO42154.1
A0A1B4NSN0,AOK04675.1
U2W435,ERL44284.1
A0A169NTS2,BAU85372.1
A0A2N0FHG3,PKA91774.1
A0A2W2E4W5,PZG19052.1
A0A2E8V1B4,MBR95017.1
A0A1Y0MNE7,ARV11902.1
A0A1S1Q0V0,OHV27197.1
A0A1X1EZF9,ORM95243.1
A0A193QMZ5,CRL46599.1
A0A083WZ65,KEY21594.1
A0A0M0LJX9,KOO51354.1
A0A2N0FAH8,PKA89354.1
A0A0B8QYC3,GAM95834.1
A0A2S2CNT1,AWK86183.1
D3NXS3,BAI73202.1
A0A2V1JVA7,PWF22128.1
A0A2T0NKL8,PRX77181.1
A0A2S7IYK0,PQA73085.1
C1F3D7,ACO31934.1
A0A1F7SEI5,OGL52203.1
A0A2H5F2D9,AUH65714.1
N8NZW2,ENU19926.1
A0A069XEL8,KDU28349.1
A0A0M2XGT2,KKO81204.1
F3FC78,EGH27814.1
A0A1I6DUU8,SFR09206.1
A0A1J5GZC1,OIP78257.1
A0A116RCG0,CYX60587.1
A0A0I9TPD6,KLO31624.1
A0A1E3W3Z2,ODS00494.1
A0A258YU34,OYZ56174.1
A0A2I1I1P6,PKY65054.1
G4CJT8,EGY51893.1
G4HG06,EHB64017.1
R7Y755,EON31835.1
A3TVN2,EAQ03678.1
A0A117MJ81,KUL20334.1
A0A0V8RY79,KSW13005.1
J4UDF0,EJP21142.1
A0A2N4UZF2,PLC60335.1
H8KZN5,AFC87095.1
A0A0M9FGQ4,KPA66657.1
G0AR51,AEG12992.1
M7S5X2,EMR50390.1
A0A1F1YHM6,OFT74454.1
S8G2G6,EPT41507.1
A0A1C7LH20,OBY86072.1
A0Q171,ABK61813.1
A0A1G3H515,OHC63834.1
A0A1C5D3S2,SCF77417.1
A0A2N3DLH6,PKP96829.1
F2I7D2,AEA01249.1
A0A1R1SMT7,OMI39635.1
R6KJ71,CDB62222.1
I6XAA3,AIR13720.1
A0A2N5Y622,PLW83850.1
J0ZVI5,EJF92943.1
A0A1W9HTR3,OQW50601.1
A0A0D1C932,KIS27596.1
A0A179SR12,OAS84115.1
W4B7A7,ETT39369.1
A0A241WKB5,OTG94163.1
A0A1B3PKA0,AOG23208.1
A0A0M2P057,KKI65607.1
A0A0E2Q2B6,ETW88512.1
A0A1X0V2D0,ORI86855.1
B8DV17,ACL28318.1
D3A240,EFC53278.1
A0A0C5EFP6,AJO80780.1
J5MIA4,EJT02810.1
K2GNU6,EKE44351.1
A0A1E8UHG4,OFK06718.1
A0A1T1R119,OOW93824.1
A0A1X1X021,ORV92214.1
F9GRQ8,EGT78259.1
L8DLS6,CCQ17612.1
A0A210S0R4,OWF66856.1
G9S7L6,EHL81858.1
A0A1X0V0V4,ORI86156.1
A0A1G4F0P9,SCD22673.1
A0A1J4TCE0,OIO08477.1
A0A1V3MTQ7,OOG16012.1
L1NIL1,EKY03105.1
A0A2H1KTR2,SMY03049.1
F8LHL9,CCB92839.1
A0A1Q9S8H3,OLT06328.1
I3TK88,AFK53176.1
A0A1I3JNW2,SFI61931.1
A0A0T5VKC4,KRT14288.1
A0A1Y6FC51,SMQ72269.1
A0A1I0MG96,SEV87279.1
G4KPC8,BAL01839.1
A0A062TSX6,KCZ50976.1
A0A1K2I1I9,SFZ86258.1
X8C3P1,EUA50724.1
A0A176LC27,OAB01725.1
A0A124UZB6,KVN35527.1
A0A168IV76,OAB39754.1
E5VMC9,EFV15958.1
A0A1I0LFD7,SEU38882.1
A0A0X3THT1,KUJ75219.1
N9TS81,ENY68940.1
A0A1L1PE08,CDN86019.1
V2JHX3,ESJ26640.1
A0A1V1UAQ0,GAW32995.1
D3MQK6,EFD05603.1
N9DDV3,ENV96407.1
A0A2E0P3N4,MAS72593.1
A0A127F7X1,AMN46543.1
B5GFS7,EDY45173.2
A0A2G7DAF6,PIG52982.1
A0A0K9XWC1,KNB60773.1
A0A2S6PPP4,PPQ58062.1
A0A2X1WPX0,SPY08805.1
A0A2U2JD33,PWG06246.1
A0A2P6UPU9,PRZ02365.1
A0A2S6PSP6,PPQ59113.1
M4X4Z8,AGI26127.1
A0A2G6HEH2,PID97279.1
A0A1D9B9B2,AOX99007.1
A0A1F8QNI7,OGO36671.1
A0A0A8UF18,CEK07303.1
A0A1G7RYL7,SDG15774.1
C9LG09,EEX71617.1
A0A1C7YYK3,OCR21896.1
A0A1G3JGT8,OHC92497.1
A0A0G0CSY8,KKP79431.1
A0A1H8UFU1,SEP02090.1
A0A1I4ZTZ6,SFN53658.1
A0A250FH39,ATA83357.1
A0A2S8CJA8,PQM74778.1
A0A2T1NFE8,PSG91172.1
A0A2U8SR92,AWM59009.1
A0A2S9H1Y9,PRC93992.1
A0A2N1FUZ4,PKH62936.1
H7GFN4,EIA39546.1
A0A2S8PD35,PQP86147.1
A0A2S3VC80,POF37572.1
R9C4X1,EOR24404.1
G4FMQ3,EHA62348.1
J0B529,EJC61110.1
G8PWY9,AEV65055.1
A0A1R4H4W0,SJM91308.1
G4FNG2,EHA60377.1
A0A1H4M8K9,SEB79359.1
A0A2N7U0G4,PMR73902.1
A0A252B5E6,OUI99603.1
A0A0D5LX13,AJY48759.1
A0A078M0Z1,CDZ95726.1
M8B0F5,EMS96576.1
A0A1R4H1A2,SJM90008.1
A0A1G2F7Y2,OGZ33671.1
A0A285QQ20,SOB83624.1
A0A1F6CNS9,OGG50651.1
A0A285ZXR1,SOD14439.1
A0A0W0TWJ6,KTD00030.1
A0A0A2UVS2,KGP92039.1
A0A2M8EXD8,PJC30638.1
A0A0R1FSG6,KRK24861.1
U4QHI4,CDI42561.1
A0A2K0X268,PNP88620.1
A0A1V3G8S8,OOE12824.1
A0A1V2RML2,ONK13687.1
A0A1H8K2E3,SEN87199.1
A0A268AXE6,PAD28744.1
A0A161GAC8,AMY51929.1
F0F2V3,EGC16115.1
A0A1X4J2I7,OSP56765.1
A0A1M5CIE7,SHF54476.1
A0A1Y4AE99,OUO17191.1
A0A1F6CRZ8,OGG51887.1
A0A098UD14,KGF82207.1
S2Z5X5,EPD69645.1
A0A1F7IKI8,OGK43879.1
A0A0L0LAE6,KND46850.1
A0A2E3BZD0,MBA42840.1
A0A2I1LKG7,PKZ08370.1
A0A1Z4SCI4,BAZ52434.1
R6QSF4,CDC33731.1
A0A109HPD5,KWV15826.1
A0A1Y0MP98,ARV11721.1
A0A1V0VBF9,ARF74558.1
A0A0Q4GFN7,KQM71242.1
A0A0N6ZMJ7,AIV35947.1
A0A1G6CDC7,SDB30900.1
A0A1G4GB61,SCM59774.1
I4JZT1,EIK57971.1
I4MCB0,EIK86850.1
A0A1G6WQ00,SDD67115.1
A0A2G7BVR1,PIG35695.1
A0A258HA42,OYX53182.1
A0A2N3RNQ0,PKV14136.1
I0R753,EIC95511.1
J7JAF2,AFQ47901.1
K9EWI7,EKU95322.1
A0A2X0IEU9,RAG83047.1
A0A2A7UH84,PEH77735.1
F6INB2,CCA92914.1
A0A1S9M9C7,OOP61871.1
A0A1X7GSI6,SMF73935.1
U2V7R7,ERL26535.1
A0A1B7Z8U0,OBR39113.1
A0A0G0BJ61,KKP69529.1
K9I926,GAC45422.1
A0A1B1Z186,ANX11276.1
A0A1F4XQ35,OGC83780.1
A0A0A0IYE7,KGN30225.1
A0A0F6C9P6,AFJ30952.1
K2Q9R7,EKF57746.1
R5BKN9,CCX52016.1
A0A0D7P1S6,KJC44260.1
A0A174GHI5,CUO62034.1
C6L9H4,EET62913.1
M7NGX5,EMR06446.1
A0A0U3LQQ7,ALU94377.1
A0A1H0SEI1,SDP40183.1
A0A1Q9UVV8,OLT41740.1
A0A0F5Q5D3,KKC35279.1
A0A0J6M8T5,KMN63761.1
A0A087K395,KFK86847.1
G7HZC8,CCE55543.1
A0A2M7MUJ7,PIX96779.1
A0A1I7MPI9,SFV23821.1
A0A0U3LIL1,ALU95592.1
A0A2V4NPP9,PYC78048.1
A0A0M8YIF2,KOX28645.1
A0A2S5DKV6,POZ63715.1
A0A0N0AVU8,KOX29073.1
E4RT22,ADQ17730.1
K0GEQ7,AFU20160.1
A0A1W0D2M3,OQS41275.1
R6WCM7,CDD01931.1
A0A2T0QZK6,PRY12128.1
A0A1X0HNX5,ORB27469.1
A0A2T5XT77,PTX05785.1
A0A250FC90,ATA82759.1
A0A2V4NNP0,PYC88318.1
A0A2P7SDB1,PSJ60345.1
A0A2V4NCL5,PYC82165.1
U7V3N1,ERT65358.1
A0A2T5BF66,PTM97639.1
A0A0P0D638,ALJ14789.1
B1FFM6,EDT03624.1
U2N7G4,ERK31447.1
A0A2N4XV77,PLK50779.1
A0A0P6SKK3,KPJ22030.1
A0A1R1D5B4,OMF32644.1
A0A1G5ND45,SCZ34520.1
A0A0U3R0P4,ALV42668.1
A0A2J7V965,PNG47810.1
A0A0D7KUT8,KJB88955.1
A0A0F6FCZ9,AJA28289.1
A0A0Q8BFM6,KRA00544.1
A0A1N6HWX2,SIO24149.1
A0A1G6XDY4,SDD75515.1
A0A031K6A7,EZP84543.1
A0A1R0XY12,OMD39867.1
W7WYB1,EWS66418.1
A0A1S1CIY4,OHP63208.1
A0A0M2AH23,EOK95082.1
S1IPJ1,EOW29600.1
A0A0R1ZWB3,KRM59095.1
A0A0V1QZ02,KSA13553.1
A0A126ZBN0,AMM23845.1
A0A2C6BNV8,PHI06267.1
A0A2A3AJU5,PBB09988.1
A0A132GFF8,KWW18406.1
A0A2J4VCV0,PLL95646.1
A0A2C6CLF8,PHI17214.1
A0A0S2ZUP6,ALQ42417.1
A0A023Y023,AHY57928.1
R5INR6,CCY38366.1
A0A0K1Q4X6,AKV00783.1
A0A0N7HZD5,ALJ07764.1
A0A095XMN3,KGF10976.1
A0A1W6WBG7,ARP49565.1
A0A145S1C9,AMW18728.1
V3PUK7,ESN14911.1
A0A2K9PEA6,AUO66352.1
C5EF57,EEQ58704.1
A0A241PZT8,ASG28054.1
A0A102DF28,KUR80350.1
A0A1B2N757,AOA73388.1
A0A285S5G0,SOC01797.1
A0A0R1XHQ5,KRM29602.1
A0A0T6LV65,KRV50014.1
H3N3Y6,EHT10262.1
A0A2M8FPB8,PJC61253.1
A0A062KZM1,KCY51069.1
A0A0A6W3Z2,SON78343.1
N8YTP0,ENV22600.1
A0A2B1Q266,PFN79466.1
A0A1G2K6D2,OGZ94030.1
A0A0Q7VRW5,KQZ27827.1
A0A1S1X434,OHX14243.1
A0A133XRU2,KXB33656.1
R7DV67,CDD93938.1
A0A1X7EWL2,SMF41399.1
A0A271J2F3,PAP77672.1
A0A2V4Q7U4,PYD04368.1
A0A2S7JY22,PQA85157.1
A0A1Q4F3K4,OJY85766.1
A0A0Q5XMK6,KQS86886.1
A0A1L7CEU2,APT84348.1
A0A095XDW7,KGF08088.1
F5VSZ8,EGL91491.1
A0A2V1MJ05,PWF88169.1
A0A0D0RPA2,KIQ90556.1
A0A1T1NTN1,OOW66503.1
A0A090XFN2,KFM83733.1
A0A1S9M1K6,OOP58989.1
A0A2T4TP15,PTL32853.1
S2ZUG4,EPD73667.1
A0A2V1M6K8,PWF82531.1
A0A0P0EAA4,ALJ19689.1
K6S187,EKQ21633.1
A0A2U3NHD6,SPM30938.1
A0A2E2DZN0,MAX61167.1
A0A2L1S3R6,AVF03032.1
A0A1T8NQI5,SKM21535.1
A0A1U4P3D9,SLE63531.1
A0A2U2VZI6,PWH68683.1
A0A2N9ARW3,SOR29910.1
A0A1P8QTY2,APX86936.1
A0A2C7AHD4,PHK96137.1
A0A2A9EGV3,PFG37469.1
A0A2V1MGG9,PWF87767.1
A0A1H9FYC8,SEQ42518.1
A0A1F9TW89,OGR82648.1
A0A2C6B041,PHH97241.1
A0A154V1P4,KZC95281.1
A0A1Y6D618,SMF95365.1
A0A011T584,EXJ51024.1
R7NFY6,CDF11496.1
A0A1Q6F102,OKY92442.1
A0A1H9BBN1,SEP86279.1
A0A2C6BV32,PHI08083.1
A0A225CGY3,OQJ62995.1
A0A2A3AGR6,PBB08991.1
H1Z524,EHQ42272.1
A0A1Y4GK29,OUO94258.1
A0A1B9AHN6,OCA83361.1
A0A1E9AFD9,OFK79745.1
W7YEZ2,GAF09525.1
C1CE04,ACO18816.1
S4IZX2,EPI76823.1
A3XFR2,EAQ43340.1
V5P5C8,AHA97900.1
A0A1Y0MJU0,ARV09779.1
A0A1G5YPG9,SDA83937.1
W4N612,ETY70467.1
A0A0F0E2F9,KJK02884.1
A0A0D6MUR1,GAN57088.1
A0A0Q4KFL4,KQN23272.1
J5TVC6,EJU17669.1
J2HW72,EJL40303.1
A0A143PAQ0,AMY04859.1
A0A2H0UGQ8,PIR84866.1
A0A2H1T318,SOO23654.1
A0A2D2DF73,ATQ73637.1
B1KVN1,ACA56680.1
A0A2P0B3U0,OAM10563.1
A0A0W0JAQ1,KTB82483.1
A0A095YYS2,KGF11667.1
W8U995,AHM57436.1
A0A0M0VHN7,KPY25653.1
A0A1Y0MFK9,ARV08349.1
A0A1V4B486,OOS02434.1
A0A148N5G3,KXJ39753.1
A0A0Q8S8E4,KRC16904.1
K6RW44,EKQ16920.1
A0A1I2UIH4,SFG76964.1
A0A1L8PTA9,OJF98490.1
A0A1S9ZNS2,OOR85185.1
A0A1V2SIY9,ONK24717.1
A0A087BJ13,KFI71013.1
A0A1G9NRL8,SDL88677.1
A0A1V2MQW4,ONI51747.1
A0A2D2A397,AUM16205.1
A0A1Q3PIS5,OJV18424.1
A0A1I5DVX7,SFO03230.1
A0A0Q4NC81,KQN59893.1
A0A2N0TQS1,PKD17079.1
A0A2L2J134,AVH13445.1
A0A2S4QKV6,POT96358.1
C9CLV9,EEV36162.1
A0A2N0U3I4,PKD21570.1
A0A0M3DDM3,KKY00765.1
A0A098BSP1,CDZ91247.1
A0A062IL56,KCY18658.1
G2KU21,AEN98836.1
A0A0H3GDR6,AEO07046.1
S4Y7D9,AGP40326.1
A0A1H6W3C3,SEJ11449.1
A0A1G6Z549,SDD97750.1
A0A1I1FFP5,SFB98094.1
A0A2G6YZZ9,PIG00469.1
N9RK10,ENX39492.1
A0A1F6DKK3,OGG61944.1
F3NXZ0,EGG28060.1
A0A1F8P0C0,OGO16616.1
G4Q5N1,AEQ22134.1
A0A1E3WCP5,ODS03292.1
A0A0K9MCN8,KMZ42098.1
U1HCU7,ERF82603.1
F0IND2,EGD35860.1
L5MQL6,ELK40093.1
A0A1M6Q3P7,SHK14727.1
D5T5A5,ADG41235.1
A0A1S2IAT1,OII22063.1
A0A1E3H7P7,ODN72340.1
A0A166Q415,KZX94336.1
A0A1G7HNX1,SDF01964.1
A0A2S0JML8,AVK84703.1
A0A2W2BK12,PZF76539.1
W7CAN0,EUJ36424.1
K5Z723,EKN06895.1
A0A2N3UGB1,PKV68382.1
A0A1V3RYI9,OOG81331.1
D5SZQ7,ADG39506.1
I4A8K9,AFM00294.1
X8HAP8,EUB25719.1
A0A2N8H904,PNB82495.1
A0A2H0KGS6,PIQ70451.1
A0A0T9Y1U8,CNV09814.1
A0A224X1N0,GAX48109.1
D7APK2,ADH61118.1
A0A0J8DE46,KMS88460.1
